date,price
2000-03-09,172.56985809992395
2000-03-10,176.95998748726709
2000-03-11,177.38088065082806
2000-03-12,170.57642469745986
2000-03-13,173.98434833232338
2000-03-14,174.192217796879
2000-03-15,171.96340835818498
2000-03-16,169.122129138111
2000-03-17,170.60352111373916
2000-03-18,179.4886270490491
2000-03-19,172.3548283965963
2000-03-20,168.78101132554954
2000-03-21,164.67446867438738
2000-03-22,169.93223603331657
2000-03-23,168.92828057615625
2000-03-24,174.64762399578757
2000-03-25,164.2689726610535
2000-03-26,166.41432100286772
2000-03-27,183.30956305556992
2000-03-28,172.43776523260945
2000-03-29,174.3194223329945
2000-03-30,173.92318018717444
2000-03-31,170.32188408431932
2000-04-01,166.38034024448731
2000-04-02,180.2660335503119
2000-04-03,175.25378764519778
2000-04-04,172.07078106632179
2000-04-05,175.96877099690747
2000-04-06,171.2019273792646
2000-04-07,171.22442371526986
2000-04-08,164.76701404377678
2000-04-09,175.45589705996565
2000-04-10,176.5179237923625
2000-04-11,170.88827055188167
2000-04-12,178.6706573879885
2000-04-13,168.54676592834434
2000-04-14,173.20660064362826
2000-04-15,161.42734434518144
2000-04-16,157.69019118947003
2000-04-17,169.59144982638242
2000-04-18,170.3598300641236
2000-04-19,164.48520359345753
2000-04-20,174.81960981872948
2000-04-21,175.72144775774916
2000-04-22,163.94574415040904
2000-04-23,173.40022125705443
2000-04-24,168.46966396327068
2000-04-25,162.16639502904073
2000-04-26,174.9960683375639
2000-04-27,170.8899886616801
2000-04-28,174.2692055596708
2000-04-29,162.22332381861614
2000-04-30,163.53492533279277
2000-05-01,166.5175083934078
2000-05-02,163.33404317660663
2000-05-03,164.15148969255358
2000-05-04,173.5824230451389
2000-05-05,160.5681180132319
2000-05-06,166.99760420180502
2000-05-07,172.1212008848743
2000-05-08,169.4965861386421
2000-05-09,169.88727550931185
2000-05-10,160.36807913805535
2000-05-11,164.47531553149238
2000-05-12,168.3382658340745
2000-05-13,156.34801584042637
2000-05-14,163.67642522966145
2000-05-15,155.98921516334835
2000-05-16,161.92904036366653
2000-05-17,161.14568567925542
2000-05-18,161.9544449773268
2000-05-19,165.13754914477627
2000-05-20,159.9804711971978
2000-05-21,154.2066603904296
2000-05-22,166.09333455562114
2000-05-23,156.73398751428965
2000-05-24,158.95039634557645
2000-05-25,155.47343865883767
2000-05-26,155.20072765393655
2000-05-27,155.15939590802742
2000-05-28,159.86574864167403
2000-05-29,165.00966124175227
2000-05-30,153.45445285560206
2000-05-31,160.38482072441852
2000-06-01,159.47958586122425
2000-06-02,163.81265044066626
2000-06-03,152.86917971066052
2000-06-04,151.55708812144837
2000-06-05,148.67563879033582
2000-06-06,156.32950148478125
2000-06-07,163.31588381709034
2000-06-08,146.6051702885775
2000-06-09,146.80941179037646
2000-06-10,152.35347489879587
2000-06-11,150.7806424016245
2000-06-12,142.46228246186897
2000-06-13,156.35547993618331
2000-06-14,145.2124431421077
2000-06-15,160.75758291417307
2000-06-16,157.20323590647544
2000-06-17,152.5508649921163
2000-06-18,158.6788388079092
2000-06-19,147.23912018978334
2000-06-20,155.97536911182036
2000-06-21,147.971694549453
2000-06-22,141.3717131277134
2000-06-23,141.63119007043673
2000-06-24,148.23376269300803
2000-06-25,143.23891499314965
2000-06-26,146.72443413975833
2000-06-27,148.24719814877662
2000-06-28,149.9398985449704
2000-06-29,154.94946285996943
2000-06-30,145.6484236894532
2000-07-01,154.38068022645442
2000-07-02,141.98561659954635
2000-07-03,140.98214880333288
2000-07-04,144.54137829327203
2000-07-05,139.6797082022834
2000-07-06,142.94941157014463
2000-07-07,135.8002868055066
2000-07-08,144.3286936079171
2000-07-09,136.55795184922712
2000-07-10,136.62806407954008
2000-07-11,142.68148688593675
2000-07-12,138.08128276239543
2000-07-13,141.51746474988119
2000-07-14,142.98890563965506
2000-07-15,141.62782669451533
2000-07-16,146.81392929247755
2000-07-17,138.34363775716915
2000-07-18,139.45125344352454
2000-07-19,145.20211190178844
2000-07-20,142.01981049539123
2000-07-21,133.5833652006935
2000-07-22,139.99509664335076
2000-07-23,146.44059640070307
2000-07-24,135.66144533972638
2000-07-25,140.14825714842263
2000-07-26,136.02783478644068
2000-07-27,146.85958689665537
2000-07-28,133.49080878995778
2000-07-29,143.84178465171934
2000-07-30,140.13387448595705
2000-07-31,136.14967735429792
2000-08-01,139.3158923916157
2000-08-02,141.36121595928626
2000-08-03,137.74380339153467
2000-08-04,139.48184019854241
2000-08-05,131.07598603167958
2000-08-06,138.12981655940584
2000-08-07,132.59905018765562
2000-08-08,137.8947158874889
2000-08-09,143.21669165196573
2000-08-10,130.01808277467268
2000-08-11,134.06278834021336
2000-08-12,139.21322829121
2000-08-13,135.32859355132456
2000-08-14,138.19414665458413
2000-08-15,132.27891252974305
2000-08-16,132.4406291621985
2000-08-17,134.77099930991852
2000-08-18,128.59627183249066
2000-08-19,131.1494125131462
2000-08-20,140.44655889445355
2000-08-21,123.58917141118613
2000-08-22,143.2748394567671
2000-08-23,139.26122637401855
2000-08-24,138.8479901293794
2000-08-25,134.84635809913766
2000-08-26,135.3845062542061
2000-08-27,139.92592972464203
2000-08-28,130.3599061303663
2000-08-29,135.42315447771708
2000-08-30,138.02327429943463
2000-08-31,135.087420693192
2000-09-01,133.3222713133894
2000-09-02,125.67595742892692
2000-09-03,141.56504086649502
2000-09-04,141.37418808731587
2000-09-05,131.57985182893458
2000-09-06,125.3635444957225
2000-09-07,140.54288096481406
2000-09-08,134.0967157069712
2000-09-09,134.76550186619204
2000-09-10,135.0096668413962
2000-09-11,141.39992751247462
2000-09-12,126.38087995097207
2000-09-13,130.97531748142416
2000-09-14,129.30277005383508
2000-09-15,134.29506894623668
2000-09-16,138.08801214686375
2000-09-17,135.4164842009898
2000-09-18,131.59040076321213
2000-09-19,136.4361415139365
2000-09-20,136.51154918664267
2000-09-21,139.88865064517603
2000-09-22,143.33204610593313
2000-09-23,128.01607743214439
2000-09-24,136.36189222210794
2000-09-25,137.76259593940017
2000-09-26,133.4508512718686
2000-09-27,139.57642486601992
2000-09-28,139.66027759639135
2000-09-29,143.2985237762743
2000-09-30,149.40931310732824
2000-10-01,135.1015419384276
2000-10-02,141.50151975675888
2000-10-03,142.31449956116836
2000-10-04,142.99207472315763
2000-10-05,144.54128960852776
2000-10-06,136.97574118011326
2000-10-07,131.47673095525363
2000-10-08,140.7954194689864
2000-10-09,139.14636684760194
2000-10-10,143.5959606254033
2000-10-11,143.54387891237104
2000-10-12,147.55900763004388
2000-10-13,140.94788004063525
2000-10-14,145.74373762479368
2000-10-15,137.40548948913798
2000-10-16,150.8725785453663
2000-10-17,146.51878115015506
2000-10-18,145.68120556808648
2000-10-19,145.4110523939464
2000-10-20,155.0521407416218
2000-10-21,139.29588307566044
2000-10-22,149.5473082976306
2000-10-23,143.60439083975643
2000-10-24,156.35611989065856
2000-10-25,142.00054994388134
2000-10-26,139.0075334600698
2000-10-27,142.79661161742058
2000-10-28,147.74979798715347
2000-10-29,152.9259225008909
2000-10-30,157.4452315441229
2000-10-31,146.8771692077499
2000-11-01,150.44103922792368
2000-11-02,161.92792487236807
2000-11-03,150.40296181158337
2000-11-04,155.17573972951536
2000-11-05,152.483154278792
2000-11-06,155.2555617935853
2000-11-07,151.9396914530217
2000-11-08,149.5134218555667
2000-11-09,149.12722666084755
2000-11-10,158.26728897108066
2000-11-11,155.07673796652776
2000-11-12,163.9031834038477
2000-11-13,154.0345157800438
2000-11-14,157.06356467167373
2000-11-15,157.0804824757994
2000-11-16,156.01912751012892
2000-11-17,161.06126802529658
2000-11-18,152.8720640758574
2000-11-19,144.58668808918202
2000-11-20,160.15900206410925
2000-11-21,162.15002158026775
2000-11-22,160.57696249004877
2000-11-23,153.63009550838444
2000-11-24,153.7046077242156
2000-11-25,154.4858421804213
2000-11-26,164.55339096531569
2000-11-27,163.18275462353316
2000-11-28,151.67382566097035
2000-11-29,164.36280048408352
2000-11-30,165.55990797415353
2000-12-01,154.59638874902544
2000-12-02,164.44983815617005
2000-12-03,163.57576513086687
2000-12-04,168.42086461740647
2000-12-05,156.2228429843205
2000-12-06,163.87563974416898
2000-12-07,168.77779912203346
2000-12-08,153.26852009710052
2000-12-09,157.49387898384276
2000-12-10,170.26637765346317
2000-12-11,165.34990021369381
2000-12-12,165.08349775232955
2000-12-13,175.82236264369874
2000-12-14,159.96632949371335
2000-12-15,167.21233210734528
2000-12-16,175.98830198573768
2000-12-17,168.99976542498118
2000-12-18,167.00071136674816
2000-12-19,173.76641101373522
2000-12-20,169.56375780192568
2000-12-21,175.1214657614778
2000-12-22,169.38305297544588
2000-12-23,165.5213804773081
2000-12-24,168.22116855280748
2000-12-25,179.4616855895993
2000-12-26,180.31807967669965
2000-12-27,174.9405443631709
2000-12-28,182.94395803513552
2000-12-29,170.14600063366186
2000-12-30,174.90001513298367
2000-12-31,168.1391563762471
2001-01-01,173.52428938962538
2001-01-02,173.93017541655124
2001-01-03,172.23748674458884
2001-01-04,173.22329064270758
2001-01-05,172.98521173043704
2001-01-06,169.8718598341914
2001-01-07,168.98851491626442
2001-01-08,170.34186790283673
2001-01-09,173.36179736317055
2001-01-10,179.72211401053139
2001-01-11,178.7591072484158
2001-01-12,177.5632403645827
2001-01-13,185.39743664383127
2001-01-14,170.58672841295913
2001-01-15,172.81294016375716
2001-01-16,168.5427786674154
2001-01-17,182.3316245437325
2001-01-18,177.9210454448269
2001-01-19,173.24431812581724
2001-01-20,173.2907969093491
2001-01-21,177.13404911436115
2001-01-22,178.0147926301916
2001-01-23,181.4266831499023
2001-01-24,176.25864369853446
2001-01-25,173.38512104623442
2001-01-26,182.1598967126893
2001-01-27,176.77751985447347
2001-01-28,173.66596738534702
2001-01-29,179.77693277680567
2001-01-30,169.40122774710088
2001-01-31,184.97077721690994
2001-02-01,177.00273954880035
2001-02-02,178.34104603237017
2001-02-03,172.52043369253872
2001-02-04,175.3327345854433
2001-02-05,179.26772326928295
2001-02-06,167.8383843686935
2001-02-07,189.9982083883317
2001-02-08,172.5059434894375
2001-02-09,175.9119972184646
2001-02-10,179.30205847032383
2001-02-11,177.91241052780373
2001-02-12,182.24801696909213
2001-02-13,171.33219217203057
2001-02-14,171.55090968854188
2001-02-15,180.82545255778854
2001-02-16,177.02276812277515
2001-02-17,175.69808639756155
2001-02-18,171.30551836747904
2001-02-19,179.87942949812495
2001-02-20,170.0058960616804
2001-02-21,177.02580210264358
2001-02-22,178.2363480176509
2001-02-23,170.87638980819642
2001-02-24,176.26526317837144
2001-02-25,180.30240916851665
2001-02-26,187.1373303333337
2001-02-27,174.19072167261675
2001-02-28,175.42249153675024
2001-03-01,173.83359624745998
2001-03-02,183.19494051742964
2001-03-03,171.84994880775798
2001-03-04,181.89292405547383
2001-03-05,173.619902648164
2001-03-06,185.11665101393876
2001-03-07,179.0972203225973
2001-03-08,176.3799553550694
2001-03-09,180.01821852085382
2001-03-10,171.97407063381104
2001-03-11,173.2228691447997
2001-03-12,179.47782122011802
2001-03-13,170.16715354043907
2001-03-14,170.85288568857212
2001-03-15,176.3906130828287
2001-03-16,172.10886612658405
2001-03-17,171.0984998481273
2001-03-18,169.14737947789197
2001-03-19,176.21814261320603
2001-03-20,172.31873045657028
2001-03-21,168.25199311299917
2001-03-22,177.82479229135902
2001-03-23,170.0599204815611
2001-03-24,168.91360876593617
2001-03-25,176.28426523629446
2001-03-26,167.94627057844082
2001-03-27,161.27659106234066
2001-03-28,161.3169451939826
2001-03-29,171.08555371179563
2001-03-30,164.93825708151948
2001-03-31,158.1910558868315
2001-04-01,161.50444653165
2001-04-02,161.56962330778745
2001-04-03,163.84844501093303
2001-04-04,161.07197520194123
2001-04-05,162.92850590876765
2001-04-06,162.8306306933436
2001-04-07,167.10312208298024
2001-04-08,166.12297827255117
2001-04-09,163.0821194208927
2001-04-10,160.8022154516012
2001-04-11,171.69387375955768
2001-04-12,171.44328591093034
2001-04-13,150.74015209856913
2001-04-14,165.38245855671872
2001-04-15,170.03106669391792
2001-04-16,165.65731128089237
2001-04-17,164.43825808395195
2001-04-18,167.7379723183395
2001-04-19,164.3935075660357
2001-04-20,154.77645429520012
2001-04-21,160.83648937676395
2001-04-22,163.7270807437431
2001-04-23,156.8754495020639
2001-04-24,147.63008342612926
2001-04-25,167.11981358345466
2001-04-26,149.65825227854089
2001-04-27,157.75650119060725
2001-04-28,153.6098203092285
2001-04-29,158.41846890234777
2001-04-30,156.47796227604184
2001-05-01,152.49671186075295
2001-05-02,228.98230154833925
2001-05-03,160.24839453670373
2001-05-04,157.39785411570566
2001-05-05,149.8622119532018
2001-05-06,162.60770534191093
2001-05-07,163.10770396281853
2001-05-08,155.65087438550248
2001-05-09,145.72229486895083
2001-05-10,148.84762318235232
2001-05-11,145.85091466067487
2001-05-12,156.24585664712748
2001-05-13,147.11359735985502
2001-05-14,155.1610033714679
2001-05-15,149.711021075067
2001-05-16,155.68899461960285
2001-05-17,152.54688103975784
2001-05-18,166.0733535203221
2001-05-19,140.41741761821635
2001-05-20,150.31773553986167
2001-05-21,150.21817789480514
2001-05-22,152.1172131669213
2001-05-23,158.34636218921005
2001-05-24,146.09141835823831
2001-05-25,152.2104732913873
2001-05-26,146.22620509526675
2001-05-27,156.1938316544137
2001-05-28,139.1222656203546
2001-05-29,146.23529783515056
2001-05-30,149.91863929491035
2001-05-31,152.24436446497134
2001-06-01,139.78300019500705
2001-06-02,135.72851186900863
2001-06-03,145.42710681887797
2001-06-04,147.35628336908303
2001-06-05,145.99180835641855
2001-06-06,153.28918391518692
2001-06-07,147.91525901156677
2001-06-08,144.376868907478
2001-06-09,144.9331035436655
2001-06-10,134.75801690261648
2001-06-11,151.34617148799427
2001-06-12,147.1596769909069
2001-06-13,144.9395172609532
2001-06-14,152.5613302938938
2001-06-15,147.00055604239006
2001-06-16,151.69817784867382
2001-06-17,138.30108854854097
2001-06-18,132.07950303615087
2001-06-19,143.69293298182615
2001-06-20,150.41750360646714
2001-06-21,148.84508493752259
2001-06-22,142.07687285914858
2001-06-23,144.66314029456098
2001-06-24,141.92480124496376
2001-06-25,147.6624555371286
2001-06-26,145.65514359781116
2001-06-27,147.89824533052808
2001-06-28,136.7832485653462
2001-06-29,126.01950857308474
2001-06-30,139.49392575061856
2001-07-01,143.92448561235216
2001-07-02,137.34530251875265
2001-07-03,136.14216889376584
2001-07-04,134.47512082625832
2001-07-05,135.53098942619698
2001-07-06,145.35251430155878
2001-07-07,135.1324139605161
2001-07-08,136.74197880269517
2001-07-09,146.4816892925006
2001-07-10,151.69823916903923
2001-07-11,135.02843967366746
2001-07-12,143.51375639614724
2001-07-13,144.0733102081182
2001-07-14,141.37633164125933
2001-07-15,142.84301873127387
2001-07-16,139.81802574009214
2001-07-17,145.01734101373455
2001-07-18,132.70344630854376
2001-07-19,140.25126387070028
2001-07-20,136.322786578825
2001-07-21,136.70036693243608
2001-07-22,136.81827561111587
2001-07-23,151.5862948278791
2001-07-24,147.70535131919647
2001-07-25,140.86097268666134
2001-07-26,135.8302979064937
2001-07-27,140.25931848451611
2001-07-28,139.567649314041
2001-07-29,137.79262897205362
2001-07-30,143.00542878651106
2001-07-31,143.69294676059238
2001-08-01,149.964115236027
2001-08-02,137.73239713604232
2001-08-03,141.72644545321126
2001-08-04,147.18773846128772
2001-08-05,149.31322731938621
2001-08-06,147.31599777151425
2001-08-07,137.22744318806784
2001-08-08,148.30149926599344
2001-08-09,143.5445185223404
2001-08-10,144.55961041038776
2001-08-11,137.91754878264786
2001-08-12,153.28279030102348
2001-08-13,151.80630655332692
2001-08-14,152.28845900780806
2001-08-15,147.31232295207047
2001-08-16,138.12975453929292
2001-08-17,148.0035235322749
2001-08-18,149.52277789987133
2001-08-19,151.39149570872914
2001-08-20,146.31617760947765
2001-08-21,145.18355124197512
2001-08-22,162.85833903415488
2001-08-23,144.55729991745278
2001-08-24,147.46871129208907
2001-08-25,148.37636085060367
2001-08-26,150.48127306603888
2001-08-27,148.81623359539375
2001-08-28,152.70911942703506
2001-08-29,154.00208211132562
2001-08-30,150.34385150556525
2001-08-31,148.04123958949828
2001-09-01,145.6458388339745
2001-09-02,148.84194445596486
2001-09-03,153.9253068386196
2001-09-04,157.568969147501
2001-09-05,154.23897757005858
2001-09-06,150.62528872594794
2001-09-07,151.83150657798745
2001-09-08,146.98837273925935
2001-09-09,152.23959711798975
2001-09-10,164.48204987502228
2001-09-11,156.48165322249906
2001-09-12,150.96784003173406
2001-09-13,151.50885448543306
2001-09-14,157.43544167852923
2001-09-15,151.81164751942467
2001-09-16,151.51940083639624
2001-09-17,156.9928597644133
2001-09-18,154.41658051533935
2001-09-19,154.40360430565
2001-09-20,158.8108799276298
2001-09-21,154.36978866550442
2001-09-22,149.00562494989384
2001-09-23,155.37852717162195
2001-09-24,157.85641626644178
2001-09-25,152.66560177426607
2001-09-26,162.27097072032944
2001-09-27,152.62825509945532
2001-09-28,162.17686101323616
2001-09-29,159.14172114664143
2001-09-30,156.67448961285783
2001-10-01,160.97892357549424
2001-10-02,157.8848320833143
2001-10-03,152.7786375819707
2001-10-04,156.8968853773726
2001-10-05,159.59839507454623
2001-10-06,156.17641232524485
2001-10-07,173.57850715908083
2001-10-08,160.3696536578925
2001-10-09,161.00837475440028
2001-10-10,172.82676392362092
2001-10-11,169.08327100545398
2001-10-12,166.74061441392027
2001-10-13,164.54376695906504
2001-10-14,163.335245138449
2001-10-15,171.26906274008766
2001-10-16,167.6262182800997
2001-10-17,172.55391347075673
2001-10-18,171.00336540884763
2001-10-19,170.1289937371634
2001-10-20,167.33253591000422
2001-10-21,165.5564722928495
2001-10-22,170.94499937604792
2001-10-23,172.39057644837075
2001-10-24,169.66046673063335
2001-10-25,172.55553362230702
2001-10-26,166.72497443322683
2001-10-27,183.31391850561306
2001-10-28,169.1466790956125
2001-10-29,172.76404524435947
2001-10-30,169.43297452875603
2001-10-31,181.07614504566098
2001-11-01,179.23583938729828
2001-11-02,172.02073184303887
2001-11-03,172.19169486383927
2001-11-04,167.09358259547145
2001-11-05,171.5130131953936
2001-11-06,179.47717706601304
2001-11-07,169.5510196096271
2001-11-08,179.46079417379713
2001-11-09,176.63959336808534
2001-11-10,178.59215538962667
2001-11-11,175.0905913618957
2001-11-12,182.17694991732282
2001-11-13,181.32228565222482
2001-11-14,175.74999005457246
2001-11-15,174.7521514278837
2001-11-16,180.6120015878478
2001-11-17,180.34317090958166
2001-11-18,182.36785081525267
2001-11-19,179.6067209657877
2001-11-20,172.64439697707294
2001-11-21,189.79813614656663
2001-11-22,186.00296228024524
2001-11-23,185.57825661599966
2001-11-24,169.20066420398135
2001-11-25,184.85860511267373
2001-11-26,177.02419147328763
2001-11-27,182.51056127167448
2001-11-28,185.67733150038458
2001-11-29,179.47683100027686
2001-11-30,186.1394478943412
2001-12-01,184.43574676015876
2001-12-02,181.38191790257855
2001-12-03,185.69019500587882
2001-12-04,180.4663588657552
2001-12-05,177.28387212080335
2001-12-06,182.51318046103495
2001-12-07,181.57849320313235
2001-12-08,172.0930525235244
2001-12-09,185.15778656464036
2001-12-10,183.91866971102417
2001-12-11,184.47861543335745
2001-12-12,181.61500351944522
2001-12-13,185.09472674254206
2001-12-14,182.91905272995425
2001-12-15,182.6093550999078
2001-12-16,186.40122450972913
2001-12-17,179.00351288804742
2001-12-18,179.4604660444943
2001-12-19,189.27860394535494
2001-12-20,185.05078589807627
2001-12-21,183.22886828271854
2001-12-22,187.3067718637416
2001-12-23,179.3284941327613
2001-12-24,186.04612388227432
2001-12-25,179.1473679344253
2001-12-26,183.34531662654078
2001-12-27,188.94789660881065
2001-12-28,187.82169215074435
2001-12-29,181.4758233877724
2001-12-30,182.27568555564483
2001-12-31,178.06313765694097
2002-01-01,177.67332412234563
2002-01-02,180.1945379433402
2002-01-03,180.94719442632243
2002-01-04,176.62260798286292
2002-01-05,191.9094553842981
2002-01-06,182.42700138429325
2002-01-07,183.4862110679318
2002-01-08,186.13526396866686
2002-01-09,186.33785382369325
2002-01-10,190.02744000140535
2002-01-11,189.32991083562823
2002-01-12,187.17520220133275
2002-01-13,187.19269557184683
2002-01-14,186.88612045399697
2002-01-15,187.01741775541777
2002-01-16,179.4242006384544
2002-01-17,173.7506626900559
2002-01-18,181.38681316596475
2002-01-19,176.4961203743032
2002-01-20,177.8056951460523
2002-01-21,178.03384498844642
2002-01-22,178.3016226160175
2002-01-23,182.63592194009624
2002-01-24,162.97314268826997
2002-01-25,176.71955298013376
2002-01-26,177.920896607426
2002-01-27,172.26484712032735
2002-01-28,176.99734473622826
2002-01-29,174.13279349324011
2002-01-30,186.75676496870062
2002-01-31,182.14652027980244
2002-02-01,179.99663794790072
2002-02-02,261.6419644151092
2002-02-03,177.06448416218774
2002-02-04,177.48891005153652
2002-02-05,171.51968593758193
2002-02-06,179.15771012425424
2002-02-07,174.59410868088196
2002-02-08,172.54391882349594
2002-02-09,175.45557875488558
2002-02-10,173.8265258587577
2002-02-11,176.69609154947284
2002-02-12,170.84572102337785
2002-02-13,181.3184600568622
2002-02-14,177.8408831842745
2002-02-15,172.42697487406357
2002-02-16,171.27029915633184
2002-02-17,172.04992189716515
2002-02-18,178.3938362747454
2002-02-19,182.15201369897207
2002-02-20,169.06486561031315
2002-02-21,168.55514945097605
2002-02-22,166.0276060347025
2002-02-23,177.16067896279412
2002-02-24,164.01070050265528
2002-02-25,168.97970694893223
2002-02-26,177.01437563522506
2002-02-27,169.89504687370905
2002-02-28,169.14328178543346
2002-03-01,160.22794919546806
2002-03-02,165.24032484862454
2002-03-03,169.91550000859613
2002-03-04,158.62415628920056
2002-03-05,255.02021890886115
2002-03-06,165.0457551787424
2002-03-07,157.72359785016178
2002-03-08,175.86397851073946
2002-03-09,166.28293132386435
2002-03-10,170.0599317349751
2002-03-11,167.4127073883735
2002-03-12,165.11046274871697
2002-03-13,162.5147680878155
2002-03-14,165.29708058413817
2002-03-15,161.42109661049778
2002-03-16,158.55091079971663
2002-03-17,167.9851989221123
2002-03-18,153.23814029811027
2002-03-19,157.4454643234038
2002-03-20,153.12738054556962
2002-03-21,160.25940374397976
2002-03-22,257.40781836756594
2002-03-23,162.75153525966894
2002-03-24,159.8098578469944
2002-03-25,149.41419727630105
2002-03-26,156.02131413035346
2002-03-27,153.05687128122426
2002-03-28,167.12438145517694
2002-03-29,165.1324425793274
2002-03-30,155.75158913840826
2002-03-31,162.44900969317274
2002-04-01,158.9314781263477
2002-04-02,150.72708892349507
2002-04-03,157.46985762458007
2002-04-04,158.6317453300346
2002-04-05,159.40595849133197
2002-04-06,153.6662230353164
2002-04-07,167.2849820360056
2002-04-08,151.8497180989742
2002-04-09,156.57983200151574
2002-04-10,153.12891775532893
2002-04-11,149.23473348844945
2002-04-12,162.06299362653735
2002-04-13,149.68958866792
2002-04-14,156.22572583475852
2002-04-15,151.36989293085972
2002-04-16,165.23697169862405
2002-04-17,155.52772593668132
2002-04-18,143.98673295865336
2002-04-19,153.62335776108856
2002-04-20,148.80931014262484
2002-04-21,151.8840187939523
2002-04-22,147.43288428844477
2002-04-23,154.51819480083248
2002-04-24,150.99830960266226
2002-04-25,155.11812473177463
2002-04-26,147.29078770096504
2002-04-27,155.45348977605954
2002-04-28,144.71000273783588
2002-04-29,151.77367238776012
2002-04-30,146.78156330396746
2002-05-01,160.21364964205992
2002-05-02,150.17559658825044
2002-05-03,147.00702231610742
2002-05-04,154.00431020588132
2002-05-05,145.4045591096948
2002-05-06,146.00347457307547
2002-05-07,149.45605666543622
2002-05-08,148.90846213828465
2002-05-09,150.62436276079293
2002-05-10,149.54008470349197
2002-05-11,146.83565403901267
2002-05-12,137.46181996039178
2002-05-13,149.61518745960439
2002-05-14,156.18388695843072
2002-05-15,149.7484892013077
2002-05-16,147.10766662695173
2002-05-17,147.8504906617688
2002-05-18,144.83621171549035
2002-05-19,152.385544294317
2002-05-20,144.81168375036728
2002-05-21,138.12700445820818
2002-05-22,152.18593805583595
2002-05-23,147.34326828362745
2002-05-24,149.22725782215252
2002-05-25,150.72503248383427
2002-05-26,148.40757366442008
2002-05-27,136.70166251999655
2002-05-28,140.4691652153294
2002-05-29,146.73938498458492
2002-05-30,145.09146399022538
2002-05-31,144.31546081977172
2002-06-01,155.47670907817985
2002-06-02,144.81304510278858
2002-06-03,144.6198003151457
2002-06-04,147.90559286301576
2002-06-05,148.133327198015
2002-06-06,151.64719465515904
2002-06-07,156.8117444509792
2002-06-08,148.6113692482782
2002-06-09,138.20061830298872
2002-06-10,141.5546578974893
2002-06-11,148.8903979011787
2002-06-12,145.43389709057925
2002-06-13,154.0579567563832
2002-06-14,147.92397526644135
2002-06-15,142.19282915080376
2002-06-16,150.38373241754178
2002-06-17,147.48881750704516
2002-06-18,150.66454250621507
2002-06-19,138.64862370296092
2002-06-20,146.42758904939845
2002-06-21,151.19112636665025
2002-06-22,146.68587111066026
2002-06-23,138.84356505998417
2002-06-24,146.84493569093505
2002-06-25,146.808431721851
2002-06-26,150.13830149133727
2002-06-27,151.8718247887374
2002-06-28,147.45599194713802
2002-06-29,145.02818512392483
2002-06-30,154.17205828384394
2002-07-01,157.598790601813
2002-07-02,152.95578511533841
2002-07-03,156.65033707222014
2002-07-04,146.11311959319693
2002-07-05,154.5547932266128
2002-07-06,151.09261359891138
2002-07-07,149.89621018421377
2002-07-08,157.18171985232092
2002-07-09,158.37477039835608
2002-07-10,152.36241129740378
2002-07-11,158.79115638209737
2002-07-12,161.16300170923034
2002-07-13,153.02893840863427
2002-07-14,155.70523761345115
2002-07-15,157.4361986747126
2002-07-16,158.59182299306346
2002-07-17,154.07873103264097
2002-07-18,157.84130478159895
2002-07-19,153.9469415290915
2002-07-20,159.8790172078731
2002-07-21,155.67363518148215
2002-07-22,146.77618781902393
